0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.0566201,0.116897,0.180628,0.247492,0.317038,0.388671,0.461641,0.535043,0.607825,0.67881,0.746734,0.810314,0.868302,0.919613,0.963398,0.999149,1.02677,1.04659,1.05937,1.06618,1.0683,1.06704,1.06364,1.05913,1.05427,1.04958,1.04534,1.04164,1.03851,1.03589,1.03368,1.03183,1.03026,1.02891,1.02774,1.02673,1.02585,1.02507,1.02439,1.02379,1.02326,1.02279,1.02238,1.02202,1.0217,1.02142,1.02117,1.02095,1.02076,1.02058,1.02042,1.02023,1.02003,1.01981,1.01957,1.01931,1.01903,1.01873,1.01841,1.01807,1.0177,1.01731,1.0169,1.01647,1.01601,1.01554,1.01506,1.01456,1.01405,1.01353,1.01302,1.0125,1.01199,1.01149,1.01102,1.01056,1.01013,1.00974,1.00938,1.00906,1.00879,1.00856,1.00838,1.00824,1.00815,1.00809,1.00808,1.00809,1.00813,1.00819,1.00826,1.00834,1.00842,1.0085,1.00858,1.00864,1.00869,1.00873,1.00875,1
0,0.0226486,0.0485333,0.0780625,0.111655,0.14972,0.192628,0.240662,0.293968,0.352494,0.415915,0.483573,0.55444,0.627077,0.699714,0.770303,0.836703,0.896886,0.949158,0.992381,1.0261,1.0506,1.06677,1.07598,1.07982,1.07986,1.07751,1.07388,1.06975,1.06563,1.0618,1.05838,1.0554,1.05283,1.05062,1.04873,1.04709,1.04567,1.04444,1.04336,1.04241,1.04158,1.04085,1.0402,1.03963,1.03913,1.03868,1.03829,1.03794,1.03764,1.03736,1.0371,1.0368,1.03648,1.03613,1.03575,1.03533,1.03488,1.03439,1.03387,1.03331,1.0327,1.03206,1.03137,1.03065,1.02989,1.02909,1.02826,1.02741,1.02653,1.02564,1.02474,1.02384,1.02295,1.02207,1.02123,1.02042,1.01966,1.01896,1.01832,1.01775,1.01727,1.01686,1.01654,1.01631,1.01615,1.01607,1.01606,1.01611,1.0162,1.01633,1.01648,1.01665,1.01682,1.01698,1.01713,1.01726,1.01736,1.01744,1.01748,1
0,0.0145921,0.0313746,0.0506799,0.0728803,0.0983873,0.127642,0.161104,0.199219,0.24239,0.290916,0.344926,0.404298,0.468559,0.536836,0.607791,0.67965,0.750297,0.817447,0.878902,0.932816,0.97793,1.01372,1.04044,1.05894,1.07056,1.07681,1.07917,1.07895,1.07719,1.07463,1.07178,1.06895,1.0663,1.06391,1.06179,1.05993,1.0583,1.05689,1.05565,1.05458,1.05363,1.0528,1.05208,1.05144,1.05087,1.05037,1.04993,1.04955,1.0492,1.0489,1.0486,1.04827,1.04791,1.04752,1.0471,1.04663,1.04613,1.04559,1.045,1.04436,1.04368,1.04295,1.04217,1.04133,1.04045,1.03953,1.03855,1.03754,1.0365,1.03543,1.03435,1.03326,1.03218,1.03111,1.03007,1.02907,1.02813,1.02726,1.02647,1.02578,1.02518,1.02469,1.02432,1.02405,1.0239,1.02384,1.02388,1.02399,1.02416,1.02438,1.02463,1.0249,1.02516,1.02541,1.02563,1.02583,1.02598,1.0261,1.02617,1
0,0.011046,0.0237655,0.0384212,0.0553131,0.074781,0.0972037,0.122995,0.152596,0.186453,0.224996,0.268588,0.317478,0.371706,0.431045,0.494896,0.562234,0.631588,0.701084,0.768594,0.831935,0.889135,0.938681,0.979704,1.01205,1.03621,1.05318,1.06424,1.07073,1.07393,1.07488,1.07443,1.07318,1.07154,1.06976,1.06801,1.06637,1.06487,1.06353,1.06233,1.06128,1.06035,1.05954,1.05882,1.0582,1.05764,1.05716,1.05673,1.05635,1.05601,1.05572,1.05543,1.05511,1.05476,1.05439,1.05398,1.05353,1.05305,1.05253,1.05197,1.05136,1.05071,1.05001,1.04926,1.04846,1.04761,1.04672,1.04577,1.04478,1.04375,1.0427,1.04161,1.04052,1.03943,1.03834,1.03729,1.03628,1.03532,1.03444,1.03365,1.03296,1.03238,1.03192,1.03159,1.03138,1.0313,1.03133,1.03146,1.03168,1.03197,1.03231,1.03268,1.03305,1.03342,1.03376,1.03406,1.03432,1.03453,1.03468,1.03477,1
0,0.00902006,0.0194079,0.0313805,0.0451868,0.0611114,0.0794757,0.100638,0.12499,0.152947,0.184934,0.221359,0.26258,0.308839,0.360216,0.416535,0.477294,0.541603,0.608156,0.675276,0.741017,0.803359,0.86043,0.910743,0.953366,0.987999,1.01494,1.03495,1.0491,1.05855,1.06442,1.06772,1.06924,1.06961,1.06928,1.06854,1.06762,1.06662,1.06564,1.06471,1.06385,1.06307,1.06237,1.06175,1.06119,1.0607,1.06027,1.05989,1.05955,1.05925,1.05899,1.05873,1.05844,1.05813,1.0578,1.05743,1.05704,1.05661,1.05615,1.05566,1.05513,1.05456,1.05395,1.05331,1.05262,1.05189,1.05112,1.05031,1.04946,1.04857,1.04765,1.04671,1.04575,1.0448,1.04385,1.04293,1.04205,1.04123,1.04048,1.03982,1.03926,1.03882,1.0385,1.03831,1.03825,1.03832,1.03851,1.0388,1.03917,1.03961,1.0401,1.0406,1.0411,1.04158,1.04201,1.0424,1.04273,1.04299,1.04318,1.04329,1
0,0.0076692,0.0165015,0.0266819,0.0384237,0.0519715,0.0676034,0.0856321,0.106403,0.130292,0.157693,0.189004,0.224605,0.264809,0.30983,0.359708,0.414247,0.472947,0.534946,0.599017,0.6636,0.72691,0.787109,0.842505,0.891754,0.934004,0.968957,0.996835,1.01827,1.03415,1.04548,1.05325,1.05834,1.06149,1.06328,1.06416,1.06444,1.06436,1.06406,1.06365,1.06319,1.06271,1.06225,1.06182,1.06142,1.06106,1.06073,1.06043,1.06016,1.05993,1.05972,1.05951,1.05928,1.05903,1.05876,1.05846,1.05813,1.05778,1.05741,1.057,1.05657,1.05611,1.05562,1.0551,1.05456,1.05399,1.05339,1.05276,1.05211,1.05143,1.05073,1.05002,1.04929,1.04857,1.04786,1.04718,1.04655,1.04597,1.04546,1.04505,1.04473,1.04453,1.04445,1.0445,1.04467,1.04497,1.04537,1.04587,1.04645,1.04708,1.04773,1.04839,1.04902,1.04962,1.05016,1.05063,1.05102,1.05133,1.05155,1.05169,1
0,0.00666831,0.0143497,0.023206,0.0334241,0.045219,0.0588359,0.0745519,0.0926759,0.113547,0.137527,0.16499,0.19631,0.231818,0.271789,0.316372,0.365543,0.419047,0.476329,0.536514,0.598397,0.660496,0.721166,0.778747,0.831753,0.879028,0.919862,0.954029,0.98174,1.00355,1.02024,1.03267,1.04168,1.04806,1.05246,1.05542,1.05734,1.05854,1.05924,1.05962,1.05977,1.05978,1.05971,1.05959,1.05944,1.05928,1.05912,1.05897,1.05882,1.05869,1.05856,1.05843,1.05829,1.05813,1.05794,1.05774,1.05752,1.05727,1.05701,1.05671,1.0564,1.05606,1.05571,1.05534,1.05495,1.05455,1.05413,1.05371,1.05328,1.05284,1.0524,1.05196,1.05152,1.05109,1.05069,1.05033,1.05001,1.04975,1.04957,1.04948,1.0495,1.04962,1.04986,1.05022,1.05069,1.05128,1.05196,1.05271,1.05352,1.05437,1.05521,1.05604,1.05682,1.05754,1.05818,1.05873,1.05918,1.05953,1.05979,1.05994,1
0,0.0058682,0.012632,0.0204354,0.029445,0.039853,0.0518791,0.0657725,0.0818125,0.100308,0.121591,0.146014,0.173931,0.205678,0.241551,0.281756,0.326371,0.375292,0.428174,0.484396,0.543038,0.602899,0.662564,0.720513,0.77527,0.825555,0.870416,0.909307,0.942093,0.969012,0.990576,1.00747,1.02044,1.03022,1.03749,1.04282,1.04669,1.04947,1.05145,1.05285,1.05383,1.05451,1.05499,1.05531,1.05552,1.05566,1.05575,1.0558,1.05583,1.05584,1.05584,1.05583,1.05581,1.05578,1.05574,1.05567,1.05559,1.0555,1.05538,1.05524,1.05508,1.0549,1.0547,1.05449,1.05427,1.05405,1.05383,1.05362,1.05342,1.05323,1.05306,1.05291,1.05278,1.05269,1.05263,1.05262,1.05267,1.0528,1.053,1.0533,1.0537,1.05421,1.05483,1.05556,1.05639,1.05731,1.0583,1.05935,1.06043,1.0615,1.06255,1.06355,1.06448,1.06532,1.06605,1.06668,1.06719,1.06758,1.06786,1.06803,1
0,0.00519263,0.011184,0.0181039,0.0261028,0.0353545,0.0460583,0.0584414,0.0727586,0.0892939,0.108356,0.130272,0.155383,0.184014,0.216471,0.25299,0.29371,0.338625,0.387532,0.439995,0.495311,0.552514,0.610407,0.667639,0.722824,0.774667,0.822097,0.86436,0.901066,0.932181,0.957972,0.978923,0.995643,1.00879,1.019,1.02685,1.03285,1.03742,1.04088,1.0435,1.0455,1.04702,1.04818,1.04907,1.04976,1.0503,1.05072,1.05105,1.05132,1.05153,1.0517,1.05185,1.052,1.05215,1.05229,1.05243,1.05255,1.05265,1.05274,1.0528,1.05285,1.05287,1.05288,1.05287,1.05286,1.05284,1.05283,1.05284,1.05287,1.05294,1.05304,1.05319,1.05339,1.05364,1.05395,1.05433,1.05478,1.05531,1.05594,1.05667,1.0575,1.05844,1.05948,1.06062,1.06184,1.06313,1.06447,1.06583,1.06719,1.06851,1.06976,1.07094,1.07201,1.07296,1.07378,1.07447,1.07503,1.07546,1.07576,1.07593,1
