0,2.90642,1,806.151
0.30103,2.88325,2,764.274
0.477121,2.87142,3,743.743
0.60206,2.86429,4,731.62
0.69897,2.8593,5,723.269
0.778151,2.85537,6,716.749
0.845098,2.85197,7,711.162
0.90309,2.84884,8,706.056
0.954243,2.84583,9,701.181
1,2.84285,10,696.387
1.04139,2.83984,11,691.581
1.07918,2.83677,12,686.7
1.11394,2.8336,13,681.704
1.14613,2.83031,14,676.569
1.17609,2.82691,15,671.286
1.20412,2.82338,16,665.858
1.23045,2.81974,17,660.297
1.25527,2.81599,18,654.623
1.27875,2.81215,19,648.86
1.30103,2.80823,20,643.033
1.32222,2.80425,21,637.167
1.34242,2.80022,22,631.281
1.36173,2.79616,23,625.397
1.38021,2.79206,24,619.527
1.39794,2.78795,25,613.687
1.41497,2.78382,26,607.885
1.43136,2.77969,27,602.132
1.44716,2.77556,28,596.434
1.4624,2.77144,29,590.798
1.47712,2.76733,30,585.229
1.49136,2.76323,31,579.729
1.50515,2.75914,32,574.303
1.51851,2.75508,33,568.951
1.53148,2.75103,34,563.676
1.54407,2.74701,35,558.479
1.5563,2.74301,36,553.359
1.5682,2.73903,37,548.318
1.57978,2.73508,38,543.356
1.59106,2.73116,39,538.472
1.60206,2.72727,40,533.667
1.61278,2.72341,41,528.94
1.62325,2.71957,42,524.29
1.63347,2.71577,43,519.717
1.64345,2.71199,44,515.221
1.65321,2.70825,45,510.8
1.66276,2.70454,46,506.454
1.6721,2.70086,47,502.182
1.68124,2.69722,48,497.984
1.6902,2.6936,49,493.858
1.69897,2.69002,50,489.805
1.70757,2.68648,51,485.822
1.716,2.68297,52,481.911
1.72428,2.67949,53,478.069
1.73239,2.67605,54,474.296
1.74036,2.67264,55,470.591
1.74819,2.66927,56,466.952
1.75587,2.66594,57,463.379
1.76343,2.66264,58,459.871
1.77085,2.65937,59,456.426
1.77815,2.65614,60,453.043
1.78533,2.65294,61,449.722
1.79239,2.64978,62,446.459
1.79934,2.64665,63,443.255
1.80618,2.64356,64,440.108
1.81291,2.6405,65,437.017
1.81954,2.63747,66,433.98
1.82607,2.63447,67,430.997
