12.1,1.08279,1,0,11,1.04139,5.69334e-05,-4.24463
12.2,1.08636,1,0,11,1.04139,5.66274e-05,-4.24697
12.3,1.08991,1,0,12,1.07918,5.62171e-05,-4.25013
12.4,1.09342,1,0,11,1.04139,5.5682e-05,-4.25429
12.5,1.09691,1,0,12,1.07918,5.5348e-05,-4.2569
12.6,1.10037,1,0,11,1.04139,5.48764e-05,-4.26061
12.7,1.1038,1,0,11,1.04139,5.41863e-05,-4.26611
12.8,1.10721,1,0,11,1.04139,5.3893e-05,-4.26847
12.9,1.11059,1,0,11,1.04139,5.34137e-05,-4.27235
13,1.11394,1,0,11,1.04139,5.29281e-05,-4.27631
13.1,1.11727,1,0,11,1.04139,5.24302e-05,-4.28042
13.2,1.12057,1,0,11,1.04139,5.19325e-05,-4.28456
13.3,1.12385,1,0,11,1.04139,5.14158e-05,-4.2889
13.4,1.1271,1,0,11,1.04139,5.0889e-05,-4.29338
13.5,1.13033,1,0,11,1.04139,5.03779e-05,-4.29776
13.6,1.13354,1,0,11,1.04139,4.98832e-05,-4.30205
13.7,1.13672,1,0,11,1.04139,4.93749e-05,-4.30649
13.8,1.13988,1,0,11,1.04139,4.88407e-05,-4.31122
13.9,1.14301,1,0,11,1.04139,4.83313e-05,-4.31577
14,1.14613,1,0,11,1.04139,4.78283e-05,-4.32032
14.1,1.14922,1,0,11,1.04139,4.72914e-05,-4.32522
14.2,1.15229,1,0,11,1.04139,4.67943e-05,-4.32981
14.3,1.15534,1,0,11,1.04139,4.68921e-05,-4.3289
14.4,1.15836,1,0,12,1.07918,4.55968e-05,-4.34107
14.5,1.16137,1,0,11,1.04139,4.53889e-05,-4.34305
14.6,1.16435,1,0,10,1,4.47841e-05,-4.34888
14.7,1.16732,1,0,10,1,4.43262e-05,-4.35334
14.8,1.17026,1,0,11,1.04139,4.45916e-05,-4.35075
14.9,1.17319,1,0,10,1,4.30682e-05,-4.36584
15,1.17609,1,0,10,1,4.27367e-05,-4.3692
15.1,1.17898,1,0,10,1,4.22346e-05,-4.37433
15.2,1.18184,1,0,10,1,4.17377e-05,-4.37947
15.3,1.18469,1,0,10,1,4.12232e-05,-4.38486
15.4,1.18752,1,0,10,1,4.07328e-05,-4.39006
15.5,1.19033,1,0,10,1,4.0263e-05,-4.39509
15.6,1.19312,1,0,10,1,3.97827e-05,-4.40031
15.7,1.1959,1,0,10,1,3.93275e-05,-4.4053
15.8,1.19866,1,0,10,1,3.88361e-05,-4.41076
15.9,1.2014,1,0,10,1,3.83778e-05,-4.41592
16,1.20412,1,0,10,1,3.791e-05,-4.42125
16.1,1.20683,1,0,10,1,3.74402e-05,-4.42666
16.2,1.20952,1,0,10,1,3.69857e-05,-4.43197
16.3,1.21219,1,0,10,1,3.65375e-05,-4.43726
16.4,1.21484,1,0,10,1,3.60912e-05,-4.4426
16.5,1.21748,1,0,10,1,3.5652e-05,-4.44792
16.6,1.22011,1,0,10,1,3.52196e-05,-4.45322
16.7,1.22272,1,0,10,1,3.49505e-05,-4.45655
16.8,1.22531,1,0,10,1,3.45331e-05,-4.46176
16.9,1.22789,1,0,9,0.954243,3.41128e-05,-4.46708
17,1.23045,1,0,9,0.954243,3.3701e-05,-4.47236
17.1,1.233,1,0,9,0.954243,3.33214e-05,-4.47728
17.2,1.23553,1,0,10,1,3.34322e-05,-4.47584
17.3,1.23805,1,0,10,1,3.30066e-05,-4.4814
17.4,1.24055,1,0,10,1,3.25846e-05,-4.48699
17.5,1.24304,1,0,9,0.954243,3.4366e-05,-4.46387
17.6,1.24551,1,0,10,1,3.17247e-05,-4.4986
17.7,1.24797,1,0,9,0.954243,3.35146e-05,-4.47477
17.8,1.25042,1,0,10,1,3.03766e-05,-4.51746
17.9,1.25285,1,0,9,0.954243,3.00096e-05,-4.52274
18,1.25527,1,0,8,0.90309,3.02316e-05,-4.51954
18.1,1.25768,1,0,8,0.90309,2.98854e-05,-4.52454
18.2,1.26007,1,0,8,0.90309,2.95535e-05,-4.52939
18.3,1.26245,1,0,8,0.90309,2.9169e-05,-4.53508
18.4,1.26482,1,0,8,0.90309,2.88159e-05,-4.54037
18.5,1.26717,1,0,8,0.90309,2.78919e-05,-4.55452
18.6,1.26951,1,0,8,0.90309,2.75556e-05,-4.55979
18.7,1.27184,1,0,8,0.90309,2.72243e-05,-4.56504
18.8,1.27416,1,0,8,0.90309,2.68978e-05,-4.57028
18.9,1.27646,1,0,8,0.90309,2.6576e-05,-4.57551
19,1.27875,1,0,8,0.90309,2.62589e-05,-4.58072
19.1,1.28103,1,0,8,0.90309,2.59464e-05,-4.58592
19.2,1.2833,1,0,8,0.90309,2.56384e-05,-4.59111
19.3,1.28556,1,0,8,0.90309,2.53348e-05,-4.59628
19.4,1.2878,1,0,8,0.90309,2.50356e-05,-4.60144
19.5,1.29003,1,0,8,0.90309,2.47408e-05,-4.60659
19.6,1.29226,1,0,8,0.90309,2.44503e-05,-4.61172
19.7,1.29447,1,0,8,0.90309,2.41642e-05,-4.61683
19.8,1.29667,1,0,8,0.90309,2.38823e-05,-4.62192
19.9,1.29885,1,0,8,0.90309,2.36046e-05,-4.627
20,1.30103,1,0,8,0.90309,2.33309e-05,-4.63207
20.1,1.3032,1,0,8,0.90309,2.30612e-05,-4.63712
20.2,1.30535,1,0,8,0.90309,2.27955e-05,-4.64215
20.3,1.3075,1,0,8,0.90309,2.25338e-05,-4.64717
20.4,1.30963,1,0,8,0.90309,2.22761e-05,-4.65216
20.5,1.31175,1,0,8,0.90309,2.20223e-05,-4.65714
20.6,1.31387,1,0,8,0.90309,2.17723e-05,-4.6621
20.7,1.31597,1,0,8,0.90309,2.1526e-05,-4.66704
20.8,1.31806,1,0,8,0.90309,2.12834e-05,-4.67196
20.9,1.32015,1,0,8,0.90309,2.10445e-05,-4.67686
21,1.32222,1,0,8,0.90309,2.08093e-05,-4.68174
21.1,1.32428,1,0,8,0.90309,2.05776e-05,-4.6866
21.2,1.32634,1,0,8,0.90309,2.03493e-05,-4.69145
21.3,1.32838,1,0,8,0.90309,2.01244e-05,-4.69628
21.4,1.33041,1,0,8,0.90309,1.9903e-05,-4.70108
21.5,1.33244,1,0,8,0.90309,1.9685e-05,-4.70586
21.6,1.33445,1,0,8,0.90309,1.94703e-05,-4.71063
21.7,1.33646,1,0,8,0.90309,1.92589e-05,-4.71537
21.8,1.33846,1,0,8,0.90309,1.90505e-05,-4.72009
21.9,1.34044,1,0,8,0.90309,1.88454e-05,-4.72479
22,1.34242,1,0,8,0.90309,1.86434e-05,-4.72947
22.1,1.34439,1,0,8,0.90309,1.84446e-05,-4.73413
22.2,1.34635,1,0,8,0.90309,1.82486e-05,-4.73877
22.3,1.3483,1,0,8,0.90309,1.80556e-05,-4.74339
22.4,1.35025,1,0,8,0.90309,1.78654e-05,-4.74799
22.5,1.35218,1,0,8,0.90309,1.76781e-05,-4.75256
22.6,1.35411,1,0,8,0.90309,1.74937e-05,-4.75712
22.7,1.35603,1,0,8,0.90309,1.73122e-05,-4.76165
22.8,1.35793,1,0,8,0.90309,1.71333e-05,-4.76616
22.9,1.35984,1,0,8,0.90309,1.6957e-05,-4.77065
23,1.36173,1,0,8,0.90309,1.67833e-05,-4.77512
23.1,1.36361,1,0,8,0.90309,1.66123e-05,-4.77957
23.2,1.36549,1,0,8,0.90309,1.64438e-05,-4.784
23.3,1.36736,1,0,7,0.845098,1.6278e-05,-4.7884
23.4,1.36922,1,0,7,0.845098,1.61146e-05,-4.79278
23.5,1.37107,1,0,7,0.845098,1.59536e-05,-4.79714
23.6,1.37291,1,0,7,0.845098,1.57949e-05,-4.80148
23.7,1.37475,1,0,7,0.845098,1.56386e-05,-4.8058
23.8,1.37658,1,0,7,0.845098,1.54844e-05,-4.81011
23.9,1.3784,1,0,7,0.845098,1.53325e-05,-4.81439
24,1.38021,1,0,7,0.845098,1.51828e-05,-4.81865
24.1,1.38202,1,0,7,0.845098,1.50354e-05,-4.82288
24.2,1.38382,1,0,7,0.845098,1.48901e-05,-4.8271
24.3,1.38561,1,0,7,0.845098,1.47468e-05,-4.8313
24.4,1.38739,1,0,7,0.845098,1.46056e-05,-4.83548
24.5,1.38917,1,0,7,0.845098,1.44664e-05,-4.83964
24.6,1.39094,1,0,7,0.845098,1.43294e-05,-4.84377
24.7,1.3927,1,0,7,0.845098,1.41945e-05,-4.84788
24.8,1.39445,1,0,7,0.845098,1.40611e-05,-4.85198
24.9,1.3962,1,0,7,0.845098,1.47858e-05,-4.83016
25,1.39794,1,0,7,0.845098,1.48382e-05,-4.82862
25.1,1.39967,1,0,7,0.845098,1.50271e-05,-4.82313
25.2,1.4014,1,0,7,0.845098,1.35479e-05,-4.86813
25.3,1.40312,1,0,7,0.845098,1.34229e-05,-4.87216
25.4,1.40483,1,0,6,0.778151,1.33003e-05,-4.87614
25.5,1.40654,1,0,6,0.778151,1.31795e-05,-4.8801
25.6,1.40824,1,0,6,0.778151,1.30604e-05,-4.88404
25.7,1.40993,1,0,6,0.778151,1.2943e-05,-4.88797
25.8,1.41162,1,0,6,0.778151,1.28271e-05,-4.89187
25.9,1.4133,1,0,6,0.778151,1.27129e-05,-4.89576
26,1.41497,1,0,6,0.778151,1.26002e-05,-4.89962
26.1,1.41664,1,0,6,0.778151,1.2489e-05,-4.90347
26.2,1.4183,1,0,6,0.778151,1.23793e-05,-4.9073
26.3,1.41996,1,0,6,0.778151,1.22711e-05,-4.91112
26.4,1.4216,1,0,6,0.778151,1.21643e-05,-4.91491
26.5,1.42325,1,0,6,0.778151,1.20589e-05,-4.91869
26.6,1.42488,1,0,6,0.778151,1.19548e-05,-4.92246
26.7,1.42651,1,0,6,0.778151,1.18521e-05,-4.9262
26.8,1.42813,1,0,6,0.778151,1.17508e-05,-4.92993
26.9,1.42975,1,0,6,0.778151,1.16508e-05,-4.93364
27,1.43136,1,0,6,0.778151,1.15521e-05,-4.93734
